1	0.296445	0.305195	0.508197	0.474537
2	0.289273	0.297003	0.508197	0.474537
3	0.282639	0.289416	0.5	0.469907
4	0.276568	0.282459	0.491803	0.467593
5	0.271062	0.276136	0.5	0.465278
6	0.266104	0.27043	0.5	0.465278
7	0.261665	0.265308	0.508197	0.469907
8	0.257706	0.260728	0.508197	0.476852
9	0.254181	0.256641	0.491803	0.469907
10	0.251043	0.252996	0.483607	0.469907
11	0.248244	0.249742	0.483607	0.486111
12	0.245739	0.24683	0.5	0.50463
13	0.243486	0.244214	0.532787	0.518519
14	0.241446	0.241854	0.540984	0.523148
15	0.239586	0.239712	0.557377	0.534722
16	0.237876	0.237755	0.590164	0.55787
17	0.236289	0.235956	0.590164	0.564815
18	0.234803	0.234288	0.590164	0.574074
19	0.233399	0.232732	0.590164	0.581019
20	0.232061	0.231269	0.598361	0.592593
21	0.230776	0.229882	0.606557	0.606481
22	0.229531	0.228559	0.606557	0.615741
23	0.228317	0.227289	0.614754	0.627315
24	0.227127	0.226062	0.631148	0.643519
25	0.225953	0.224869	0.639344	0.645833
26	0.22479	0.223703	0.639344	0.652778
27	0.223634	0.222559	0.663934	0.668981
28	0.222481	0.221432	0.672131	0.678241
29	0.221328	0.220317	0.696721	0.689815
30	0.220172	0.21921	0.704918	0.696759
31	0.219012	0.218109	0.704918	0.703704
32	0.217847	0.21701	0.704918	0.706019
33	0.216674	0.215912	0.704918	0.706019
34	0.215493	0.214811	0.704918	0.706019
35	0.214303	0.213707	0.696721	0.717593
36	0.213104	0.212597	0.704918	0.724537
37	0.211895	0.211479	0.713115	0.726852
38	0.210676	0.210354	0.721311	0.729167
39	0.209446	0.209219	0.729508	0.731481
40	0.208205	0.208073	0.737705	0.738426
41	0.206952	0.206916	0.737705	0.738426
42	0.205689	0.205746	0.745902	0.743056
43	0.204414	0.204562	0.762295	0.752315
44	0.203127	0.203363	0.762295	0.75463
45	0.201829	0.20215	0.770492	0.756944
46	0.200518	0.20092	0.770492	0.752315
47	0.199195	0.199674	0.762295	0.759259
48	0.19786	0.19841	0.762295	0.761574
49	0.196512	0.197128	0.762295	0.763889
50	0.195151	0.195828	0.762295	0.763889
51	0.193777	0.194508	0.762295	0.763889
52	0.19239	0.193167	0.762295	0.768519
53	0.190989	0.191807	0.762295	0.770833
54	0.189575	0.190425	0.770492	0.773148
55	0.188147	0.189021	0.778689	0.777778
56	0.186705	0.187596	0.795082	0.784722
57	0.185249	0.186147	0.795082	0.787037
58	0.183778	0.184676	0.795082	0.787037
59	0.182293	0.183181	0.795082	0.789352
60	0.180792	0.181661	0.803279	0.793981
61	0.179276	0.180118	0.803279	0.793981
62	0.177745	0.178549	0.795082	0.798611
63	0.176198	0.176956	0.795082	0.803241
64	0.174635	0.175337	0.795082	0.805556
65	0.173056	0.173692	0.795082	0.8125
66	0.17146	0.172021	0.811475	0.81713
67	0.169848	0.170324	0.811475	0.821759
68	0.168219	0.168601	0.819672	0.833333
69	0.166573	0.166851	0.819672	0.835648
70	0.16491	0.165075	0.819672	0.835648
71	0.16323	0.163273	0.836066	0.842593
72	0.161532	0.161445	0.836066	0.849537
73	0.159818	0.159591	0.836066	0.854167
74	0.158086	0.157712	0.836066	0.858796
75	0.156337	0.155808	0.844262	0.865741
76	0.154573	0.153881	0.844262	0.868056
