1	0.260437	0.26151	0.5	0.5
2	0.258536	0.259782	0.5	0.5
3	0.256944	0.258332	0.5	0.5
4	0.25561	0.257114	0.5	0.5
5	0.254491	0.256091	0.5	0.5
6	0.253551	0.25523	0.5	0.5
7	0.252759	0.254505	0.5	0.5
8	0.252091	0.253893	0.5	0.5
9	0.251524	0.253375	0.5	0.5
10	0.251041	0.252936	0.5	0.5
11	0.250629	0.252562	0.5	0.5
12	0.250274	0.252244	0.5	0.5
13	0.249967	0.251973	0.5	0.5
14	0.249699	0.25174	0.5	0.5
15	0.249464	0.251539	0.5	0.5
16	0.249256	0.251366	0.5	0.5
17	0.24907	0.251217	0.5	0.5
18	0.248903	0.251086	0.5	0.5
19	0.24875	0.250973	0.5	0.5
20	0.24861	0.250873	0.5	0.5
21	0.24848	0.250785	0.5	0.5
22	0.248357	0.250707	0.5	0.5
23	0.248241	0.250637	0.5	0.5
24	0.24813	0.250575	0.5	0.5
25	0.248023	0.250518	0.5	0.5
26	0.247918	0.250467	0.5	0.5
27	0.247816	0.250419	0.5	0.5
28	0.247714	0.250376	0.5	0.5
29	0.247614	0.250335	0.5	0.5
30	0.247513	0.250296	0.5	0.5
31	0.247412	0.250259	0.5	0.5
32	0.24731	0.250224	0.508065	0.50463
33	0.247207	0.25019	0.532258	0.511574
34	0.247103	0.250156	0.532258	0.506944
35	0.246997	0.250123	0.540323	0.5
36	0.246888	0.250091	0.524194	0.488426
37	0.246777	0.250058	0.540323	0.493056
38	0.246664	0.250025	0.564516	0.497685
39	0.246548	0.249992	0.564516	0.50463
40	0.246429	0.249958	0.564516	0.502315
41	0.246306	0.249923	0.564516	0.509259
42	0.24618	0.249888	0.556452	0.502315
43	0.246051	0.249851	0.556452	0.5
44	0.245917	0.249813	0.548387	0.49537
45	0.24578	0.249774	0.556452	0.497685
46	0.245639	0.249733	0.556452	0.5
47	0.245493	0.249691	0.548387	0.506944
48	0.245342	0.249647	0.540323	0.502315
49	0.245187	0.249601	0.556452	0.50463
50	0.245027	0.249553	0.548387	0.50463
51	0.244862	0.249503	0.556452	0.509259
52	0.244691	0.249451	0.564516	0.509259
53	0.244515	0.249396	0.556452	0.50463
54	0.244333	0.249338	0.556452	0.50463
55	0.244145	0.249278	0.564516	0.506944
56	0.243951	0.249215	0.564516	0.50463
57	0.24375	0.24915	0.580645	0.506944
58	0.243543	0.249081	0.572581	0.502315
59	0.243329	0.249009	0.572581	0.50463
60	0.243108	0.248933	0.580645	0.506944
61	0.24288	0.248854	0.580645	0.50463
62	0.242644	0.248771	0.580645	0.506944
63	0.2424	0.248685	0.580645	0.509259
64	0.242148	0.248594	0.58871	0.506944
65	0.241888	0.2485	0.58871	0.5
66	0.24162	0.248401	0.596774	0.50463
67	0.241343	0.248298	0.604839	0.511574
68	0.241056	0.24819	0.604839	0.513889
69	0.240761	0.248077	0.604839	0.516204
70	0.240456	0.247959	0.604839	0.516204
71	0.240141	0.247837	0.620968	0.520833
72	0.239816	0.247709	0.620968	0.523148
73	0.239481	0.247575	0.620968	0.520833
74	0.239135	0.247436	0.629032	0.523148
75	0.238778	0.247291	0.629032	0.525463
76	0.238411	0.24714	0.629032	0.530093
77	0.238032	0.246982	0.629032	0.530093
78	0.237642	0.246819	0.645161	0.532407
