0.7	0	0
10	0.146916	0.146592
20	0.131559	0.129745
30	0.112394	0.110799
40	0.0933145	0.0918213
50	0.0773965	0.0755549
60	0.0657535	0.0635818
70	0.0578094	0.0554409
80	0.0524041	0.049779
90	0.0486495	0.0457899
100	0.0459402	0.0429839
110	0.0439024	0.0409508
120	0.0422839	0.0393846
130	0.0408926	0.0380775
140	0.0395839	0.0368839
150	0.0382534	0.0356996
160	0.0368418	0.0344668
170	0.0353401	0.0331823
180	0.0337724	0.0318778
190	0.0321709	0.0305886
200	0.030569	0.0293432
210	0.0290035	0.0281662
220	0.0275123	0.0270765
230	0.0261275	0.0260827
240	0.0248679	0.0251821
250	0.0237368	0.0243652
260	0.0227262	0.0236212
270	0.0218233	0.0229407
280	0.0210148	0.0223165
290	0.0202888	0.0217429
300	0.0196354	0.0212154
310	0.0190459	0.0207299
320	0.0185128	0.020283
330	0.0180294	0.0198712
340	0.0175898	0.0194913
350	0.0171887	0.0191404
360	0.0168214	0.0188156
370	0.0164836	0.0185144
380	0.0161719	0.0182343
390	0.015883	0.0179731
400	0.0156141	0.0177288
410	0.0153629	0.0174996
420	0.0151274	0.017284
430	0.0149058	0.0170806
440	0.0146966	0.0168883
450	0.0144986	0.016706
460	0.0143107	0.0165329
470	0.0141319	0.0163682
480	0.0139617	0.0162114
490	0.0137991	0.0160618
500	0.0136437	0.015919
510	0.013495	0.0157826
520	0.0133525	0.0156522
530	0.0132159	0.0155274
540	0.0130847	0.015408
550	0.0129587	0.0152936
560	0.0128375	0.0151839
570	0.012721	0.0150787
580	0.0126089	0.0149778
590	0.0125009	0.0148809
600	0.0123968	0.0147878
610	0.0122964	0.0146982
620	0.0121996	0.014612
630	0.0121061	0.014529
640	0.0120159	0.0144489
650	0.0119287	0.0143717
660	0.0118444	0.0142972
670	0.0117629	0.0142251
680	0.011684	0.0141555
690	0.0116075	0.014088
700	0.0115335	0.0140228
710	0.0114616	0.0139595
720	0.0113919	0.0138982
730	0.0113242	0.0138387
740	0.0112585	0.013781
750	0.0111945	0.0137249
760	0.0111322	0.0136705
770	0.0110716	0.0136175
780	0.0110125	0.013566
790	0.0109549	0.0135159
800	0.0108987	0.0134672
810	0.0108439	0.0134197
820	0.0107903	0.0133735
830	0.0107378	0.0133284
840	0.0106866	0.0132845
850	0.0106364	0.0132417
860	0.0105872	0.0132
870	0.0105391	0.0131593
880	0.0104919	0.0131195
890	0.0104456	0.0130808
900	0.0104002	0.0130429
910	0.0103556	0.0130059
920	0.0103118	0.0129698
930	0.0102688	0.0129345
940	0.0102265	0.0129001
950	0.010185	0.0128664
960	0.0101441	0.0128334
970	0.0101039	0.0128012
980	0.0100643	0.0127698
990	0.0100254	0.012739
1000	0.00998708	0.0127088
1010	0.00994933	0.0126794
1020	0.00991215	0.0126505
1030	0.00987552	0.0126223
1040	0.00983942	0.0125947
1050	0.00980385	0.0125676
