0.01	0.001	0.001	0.621949
0.01	0.0007	0.001	0.62588
0.01	0.0003	0.001	0.618673
0.01	9e-05	0.001	0.619984
0.01	0.001	0.0007	0.621294
0.01	0.0007	0.0007	0.621949
0.01	0.0003	0.0007	0.621949
0.01	9e-05	0.0007	0.619984
0.01	0.001	0.0003	0.622604
0.01	0.0007	0.0003	0.621949
0.01	0.0003	0.0003	0.621294
0.01	9e-05	0.0003	0.62326
0.01	0.001	9e-05	0.621949
0.01	0.0007	9e-05	0.622604
0.01	0.0003	9e-05	0.62326
0.01	9e-05	9e-05	0.62457
0.03	0.001	0.001	0.620639
0.03	0.0007	0.001	0.623915
0.03	0.0003	0.001	0.62326
0.03	9e-05	0.001	0.62326
0.03	0.001	0.0007	0.619984
0.03	0.0007	0.0007	0.621949
0.03	0.0003	0.0007	0.621294
0.03	9e-05	0.0007	0.620639
0.03	0.001	0.0003	0.621949
0.03	0.0007	0.0003	0.621294
0.03	0.0003	0.0003	0.620639
0.03	9e-05	0.0003	0.620639
0.03	0.001	9e-05	0.620639
0.03	0.0007	9e-05	0.619984
0.03	0.0003	9e-05	0.619984
0.03	9e-05	9e-05	0.621949
0.1	0.001	0.001	0.62326
0.1	0.0007	0.001	0.618673
0.1	0.0003	0.001	0.622604
0.1	9e-05	0.001	0.622604
0.1	0.001	0.0007	0.619328
0.1	0.0007	0.0007	0.699427
0.1	0.0003	0.0007	0.619328
0.1	9e-05	0.0007	0.621294
0.1	0.001	0.0003	0.621294
0.1	0.0007	0.0003	0.775758
0.1	0.0003	0.0003	0.652252
0.1	9e-05	0.0003	0.693366
0.1	0.001	9e-05	0.740704
0.1	0.0007	9e-05	0.765438
0.1	0.0003	9e-05	0.620639
0.1	9e-05	9e-05	0.761998
0.3	0.001	0.001	0.658968
0.3	0.0007	0.001	0.693366
0.3	0.0003	0.001	0.757576
0.3	9e-05	0.001	0.830303
0.3	0.001	0.0007	0.89697
0.3	0.0007	0.0007	0.917609
0.3	0.0003	0.0007	0.909091
0.3	9e-05	0.0007	1
0.3	0.001	0.0003	0.90303
0.3	0.0007	0.0003	0.689271
0.3	0.0003	0.0003	0.768059
0.3	9e-05	0.0003	0.913514
0.3	0.001	9e-05	0.763636
0.3	0.0007	9e-05	0.757576
0.3	0.0003	9e-05	0.987879
0.3	9e-05	9e-05	0.799017
0.7	0.001	0.001	0.909091
0.7	0.0007	0.001	0.927273
0.7	0.0003	0.001	0.902703
0.7	9e-05	0.001	0.824242
0.7	0.001	0.0007	0.897461
0.7	0.0007	0.0007	0.836036
0.7	0.0003	0.0007	0.855692
0.7	9e-05	0.0007	0.876658
0.7	0.001	0.0003	0.933333
0.7	0.0007	0.0003	0.855692
0.7	0.0003	0.0003	0.90303
0.7	9e-05	0.0003	0.879279
0.7	0.001	9e-05	0.909091
0.7	0.0007	9e-05	0.865848
0.7	0.0003	9e-05	0.875184
0.7	9e-05	9e-05	0.830303
