0.7	0	0
10	0.148919	0.14052
20	0.133727	0.125212
30	0.111229	0.105342
40	0.0887207	0.0857873
50	0.0720504	0.0704363
60	0.0613288	0.0604993
70	0.0542288	0.0541208
80	0.0492257	0.0497462
90	0.0454502	0.0464781
100	0.042427	0.0438147
110	0.0399052	0.041503
120	0.0377555	0.039441
130	0.0359021	0.0375984
140	0.0342879	0.0359646
150	0.0328657	0.0345256
160	0.0315979	0.0332602
170	0.030456	0.0321437
180	0.0294186	0.031151
190	0.0284688	0.0302599
200	0.0275928	0.0294508
210	0.0267789	0.0287076
220	0.026017	0.0280168
230	0.0252989	0.0273671
240	0.0246177	0.0267495
250	0.0239679	0.0261567
260	0.0233455	0.025583
270	0.022747	0.0250245
280	0.0221703	0.0244785
290	0.0216139	0.0239439
300	0.0210772	0.0234207
310	0.0205602	0.0229099
320	0.0200629	0.0224133
330	0.0195857	0.0219328
340	0.0191287	0.0214703
350	0.0186918	0.0210273
360	0.0182748	0.0206049
370	0.0178772	0.0202037
380	0.0174986	0.0198239
390	0.0171384	0.0194654
400	0.0167959	0.0191279
410	0.0164706	0.0188107
420	0.0161616	0.018513
430	0.0158682	0.0182338
440	0.0155897	0.0179721
450	0.0153254	0.0177267
460	0.0150743	0.0174965
470	0.0148358	0.0172804
480	0.0146092	0.0170773
490	0.0143937	0.0168862
500	0.0141885	0.0167061
510	0.0139932	0.0165362
520	0.013807	0.0163755
530	0.0136294	0.0162232
540	0.0134599	0.0160787
550	0.0132979	0.0159412
560	0.0131429	0.0158101
570	0.0129946	0.0156849
580	0.0128525	0.0155649
590	0.0127163	0.0154498
600	0.0125856	0.015339
610	0.01246	0.0152323
620	0.0123393	0.0151291
630	0.0122232	0.0150294
640	0.0121114	0.0149326
650	0.0120036	0.0148387
660	0.0118998	0.0147473
670	0.0117996	0.0146584
680	0.0117028	0.0145717
690	0.0116093	0.0144871
700	0.0115189	0.0144044
710	0.0114315	0.0143236
720	0.0113468	0.0142446
730	0.0112648	0.0141672
740	0.0111854	0.0140914
750	0.0111083	0.0140171
760	0.0110335	0.0139442
770	0.0109609	0.0138728
780	0.0108903	0.0138027
790	0.0108218	0.013734
800	0.0107551	0.0136665
810	0.0106902	0.0136002
820	0.0106271	0.0135352
830	0.0105656	0.0134713
840	0.0105056	0.0134086
850	0.0104472	0.013347
860	0.0103902	0.0132864
870	0.0103347	0.013227
880	0.0102804	0.0131686
890	0.0102274	0.0131112
900	0.0101757	0.0130549
910	0.0101251	0.0129995
920	0.0100757	0.0129451
930	0.0100273	0.0128917
940	0.00998004	0.0128392
950	0.00993377	0.0127876
960	0.00988849	0.0127369
970	0.00984414	0.0126871
980	0.00980072	0.0126381
990	0.00975819	0.01259
1000	0.00971651	0.0125427
1010	0.00967567	0.0124963
1020	0.00963563	0.0124507
